Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Måned,Vask per måned,Kategori
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,2107,132,300ED89F3350007FE266ADE7,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9070147128618888,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,2103,106,300ED89F33500040014E0310,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5343033761293392,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,2099,85,30155C97D461A7C000F09602,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2326822296331588,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,2085,95,300ED89F335000600095CED8,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3869544364508395,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,2082,96,30155C97D461A7C000F08549,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4035734870317003,T-shirt
12149 T-shirt 1/2 æ lady turkis PB,Alm.slid uden restværdi,1,2068,90,00D0083E7FDC,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3247582205029014,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,2061,96,30155C97D461A7C001661491,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4178748180494907,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,2052,117,300ED89F3350007FE2678E5A,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7356140350877192,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,2051,81,30155C97D461A7C0011793B5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2021647976596783,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,2044,74,300ED89F335000600095C9A7,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1020352250489236,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,2034,74,30155C97D461A7C000C24DCE,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1074532940019666,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,2033,95,300ED89F3350007FE266A8B1,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.422429906542056,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,2026,113,300ED89F3350007FE266CCB9,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6977887462981245,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,2026,88,300ED89F3350007FE266CCEE,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.322171767028628,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,2025,90,300ED89F3350007FE266CC99,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.352888888888889,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,2021,78,300ED89F33500060009D8A25,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1748243443839683,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,2015,82,30155C97D461A7C000BA7197,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2387493796526055,T-shirt
13976 T-shirt l.ærme m Arla logo,Alm.slid uden restværdi,1,2015,84,30155C97D461A7C000B5EA1E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2689627791563276,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,2002,87,300ED89F33500060009D9760,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3228171828171829,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1981,68,30155C97D461A7C000DF1957,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0448864209994952,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1979,82,30155C97D461A7C00117975F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2612834765032845,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1977,96,30155C97D461A7C000CABDC9,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4781183611532627,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1976,109,30155C97D461A7C000CB1B09,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6791295546558704,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1976,106,30155C97D461A7C000E8AFC8,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.632914979757085,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1976,107,30155C97D461A7C00103B4F9,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6483198380566801,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1975,110,30155C97D461A7C00103BE14,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6953924050632911,T-shirt
03850 T-Shirt Hvid Lady K/Æ P/B,Alm.slid uden restværdi,1,1971,113,30155C97D461A7C00103758B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7451648909183155,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1971,119,30155C97D461A7C00103AF56,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8378285134449517,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1971,107,30155C97D461A7C000EA32BB,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6525012683916793,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1971,124,30155C97D461A7C000CA8073,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9150481988838153,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1970,99,30155C97D461A7C000E884ED,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5297258883248732,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1970,104,30155C97D461A7C000EA336C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.606984771573604,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1970,92,30155C97D461A7C000EA4140,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4215634517766498,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1970,71,30155C97D461A7C000CB1B20,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.09707614213198,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1970,68,30155C97D461A7C000CB1BA6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0507208121827412,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1970,88,30155C97D461A7C00103B616,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3597563451776649,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1970,110,300ED89F33500060009D9A32,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6996954314720814,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1968,94,30155C97D461A7C001037B8A,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4539430894308945,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1967,108,30155C97D461A7C00103B3B2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6713370615149976,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1962,126,30155C97D461A7C000E88606,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9548623853211011,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1962,75,30155C97D461A7C000E900A3,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1636085626911314,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1962,103,30155C97D461A7C0007CFC51,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5980224260958207,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1962,93,30155C97D461A7C000CAB057,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.442874617737003,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1962,68,30155C97D461A7C000CAB0E6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0550050968399591,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1962,79,30155C97D461A7C00103A7E7,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2256676860346585,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1962,110,300ED89F3350007FE267FA5F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7066258919469928,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1960,118,30155C97D461A7C00103B646,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8326122448979594,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1960,99,30155C97D461A7C00103B8AF,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5375306122448982,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1960,107,30155C97D461A7C00103C2ED,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6617755102040819,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1960,76,30155C97D461A7C000CAAD0F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.180326530612245,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1956,79,30155C97D461A7C0002C1A21,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2294274028629857,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1956,91,30155C97D461A7C0002C1AF9,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4161758691206545,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1956,77,30155C97D461A7C0002C1BB6,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1983026584867076,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1956,83,30155C97D461A7C000E394B1,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2916768916155419,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1956,75,30155C97D461A7C000E395D0,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1671779141104295,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1956,86,30155C97D461A7C000EA3FFE,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.338364008179959,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1956,79,30155C97D461A7C000EA4077,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2294274028629857,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1956,76,30155C97D461A7C000EA4090,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1827402862985685,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1956,73,30155C97D461A7C001036F37,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1360531697341514,T-shirt
13253 T-shirt K/Æ Azur Uni Pro,Alm.slid uden restværdi,1,1955,70,30155C97D461A7C0002D7BED,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.089923273657289,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1955,69,300ED89F3350007FE267FAE1,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0743529411764705,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1955,85,300ED89F3350007FE267FB03,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3234782608695652,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1954,98,30155C97D461A7C00103582D,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5266734902763563,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1953,121,30155C97D461A7C000CA7A26,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8859395801331287,T-shirt
03850 T-Shirt Hvid Lady K/Æ P/B,Alm.slid uden restværdi,1,1949,87,30155C97D461A7C00092FF7F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3587891226269881,T-shirt
03850 T-Shirt Hvid Lady K/Æ P/B,Alm.slid uden restværdi,1,1949,72,30155C97D461A7C0012243EF,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1245151359671628,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1949,113,300ED89F3350006000749C50,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7648640328373526,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1947,118,30155C97D461A7C0010DBDA4,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.844848484848485,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1947,96,30155C97D461A7C000CDD801,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.500893682588598,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1947,90,30155C97D461A7C00103592B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4070878274268106,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1947,77,30155C97D461A7C00103B7D5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2038418079096047,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1946,89,30155C97D461A7C00063FFD5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3921685508735868,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1944,126,30155C97D461A7C000EA407C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.972962962962963,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1943,120,30155C97D461A7C000E90631,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8799794132784355,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1943,95,300ED89F3350006000A5FA35,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.488317035512095,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1943,79,300ED89F3350007FE26801EC,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2376531137416367,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1941,68,30155C97D461A7C001037445,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0664193714580115,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1941,96,30155C97D461A7C000DF2553,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.505533230293663,T-shirt
01085 T-Shirt Gråmelange p/b,Alm.slid uden restværdi,1,1940,113,30155C97D461A7C00116DC59,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7730515463917527,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1940,100,30155C97D461A7C001035922,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5690721649484536,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1940,64,300ED89F3350007FE267FD00,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0042061855670104,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1940,84,300ED89F3350007FE267FE05,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.318020618556701,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1939,99,300ED89F3350007FE267FCFA,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.554182568334193,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1938,68,300ED89F3350007FE267FCC2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.0680701754385964,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1937,124,30155C97D461A7C000EA3F8A,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9486628807434176,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1937,105,30155C97D461A7C00103B521,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6500774393391844,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1937,88,300ED89F3350007FE267FDFA,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3829220443985546,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1936,90,30155C97D461A7C0010360CC,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.415082644628099,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1936,116,300ED89F3350007FE267FD3E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8238842975206613,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1936,95,300ED89F3350007FE26805D8,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.493698347107438,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1935,73,30155C97D461A7C0010374D2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1483824289405684,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1935,80,300ED89F3350007FE2680553,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.258501291989664,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1934,105,30155C97D461A7C00103836E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6526370217166495,T-shirt
01589 T-shirt unisex mblå k/æ,Alm.slid uden restværdi,1,1933,79,30155C97D461A7C00110D22D,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2440558717020176,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1929,73,30155C97D461A7C001036997,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1519543805080354,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1929,73,30155C97D461A7C0010382B7,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1519543805080354,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1926,90,30155C97D461A7C001038880,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.422429906542056,T-shirt
03850 T-Shirt Hvid Lady K/Æ P/B,Alm.slid uden restværdi,1,1925,111,30155C97D461A7C001035EB5,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7552415584415586,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1925,103,30155C97D461A7C000E0DCE4,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6287376623376624,T-shirt
03850 T-Shirt Hvid Lady K/Æ P/B,Alm.slid uden restværdi,1,1922,95,30155C97D461A7C00092FF70,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5045785639958378,T-shirt
03850 T-Shirt Hvid Lady K/Æ P/B,Alm.slid uden restværdi,1,1922,72,30155C97D461A7C001225020,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.140312174817898,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1922,67,30155C97D461A7C000BA7187,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.061123829344433,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1922,80,30155C97D461A7C000F0C918,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2670135275754424,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1922,74,30155C97D461A7C00117071F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.171987513007284,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1919,99,30155C97D461A7C000CA73AE,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.570380406461699,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1919,87,30155C97D461A7C000CAB7DB,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3800312662845233,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1919,91,30155C97D461A7C000CABDA2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4434809796769152,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1917,122,30155C97D461A7C001036E8A,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9372352634324463,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1917,119,30155C97D461A7C00103867B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8895983307250914,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1917,122,30155C97D461A7C000CAB8F7,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.9372352634324463,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1917,79,30155C97D461A7C000CABECA,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2544392279603547,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1917,84,30155C97D461A7C00103A888,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3338341158059468,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1913,105,30155C97D461A7C00103BFAE,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.6707788813382123,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1912,72,300ED89F3350007FE267FE96,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1462761506276151,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1905,91,30155C97D461A7C000E0A52F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4540892388451443,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1905,97,30155C97D461A7C000E0AB0E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5499632545931759,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1902,85,00D0098A9649,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3603575184016825,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1902,68,30155C97D461A7C00103670C,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.088286014721346,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1901,73,30155C97D461A7C00103AC53,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1689216201998949,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1901,114,30155C97D461A7C000CA80CB,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.8254392425039454,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1898,83,30155C97D461A7C000E0EBB0,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.3311485774499474,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1896,96,30155C97D461A7C001038840,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5412658227848102,T-shirt
08227 T-Shirt Marine Lady K/Æ P/B,Alm.slid uden restværdi,1,1896,91,30155C97D461A7C000E0A563,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4609915611814346,T-shirt
13084 T-shirt prowear dame navy pb,Alm.slid uden restværdi,1,1896,92,300ED89F3350007FE267FC4D,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.4770464135021097,T-shirt
03885 T-Shirt Lysblå Lady K/Æ P/B,Alm.slid uden restværdi,1,1895,72,30155C97D461A7C00103AE9B,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.1565593667546175,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1895,82,30155C97D461A7C00103B1D8,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.317192612137203,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1895,76,30155C97D461A7C00103B232,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.2208126649076518,T-shirt
25517 T-shirt 1/2 ærme dame marine,Alm.slid uden restværdi,1,1895,98,300ED89F33500060009D83E8,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.5742058047493406,T-shirt
23194 T-Shirt gråm Lady K/Æ pb,Alm.slid uden restværdi,1,1890,109,30155C97D461A7C000CAB22E,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7555343915343917,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1889,111,30155C97D461A7C000DF246A,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.7886924298570672,T-shirt
09385 T-Shirt Hvid B/P M Arla Tryk,Alm.slid uden restværdi,1,1888,98,00D00AE1129F,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.580042372881356,T-shirt
08128 T-Shirt Turkis Lady K/Æ P/B,Alm.slid uden restværdi,1,1887,108,30155C97D461A7C000E395A2,"PLC, Product detaljeret, Aarhus, Aug. 2023.xlsx",1.742193958664547,T-shirt
